fips,name,date,filings_count
12,Florida,2024-04-22 12:00:00,844
39,Ohio,2021-02-22 12:00:00,633
04,Arizona,2020-05-11 12:00:00,460
04,Arizona,2022-11-21 12:00:00,1973
04,Arizona,2022-05-23 12:00:00,1816
10,Delaware,2017-07-31 12:00:00,158
04,Arizona,2020-12-07 12:00:00,857
20,Kansas,2019-09-02 12:00:00,18
13,Georgia,2023-12-04 12:00:00,273
48,Texas,2021-05-17 12:00:00,1119
04,Arizona,2024-06-17 12:00:00,4165
13,Georgia,2022-06-13 12:00:00,915
05,Arkansas,2024-09-09 12:00:00,263
47,Tennessee,2024-03-04 12:00:00,693
30,Montana,2024-03-11 12:00:00,65
20,Kansas,2016-05-30 12:00:00,25
04,Arizona,2023-08-21 12:00:00,3695
20,Kansas,2022-02-28 12:00:00,42
10,Delaware,2021-08-16 12:00:00,116
50,Vermont,2019-09-16 12:00:00,33
02,Alaska,2019-12-09 12:00:00,44
02,Alaska,2019-07-08 12:00:00,37
02,Alaska,2019-09-23 12:00:00,37
30,Montana,2018-07-23 12:00:00,59
20,Kansas,2016-06-20 12:00:00,62
02,Alaska,2024-09-30 12:00:00,36
10,Delaware,2017-10-30 12:00:00,257
50,Vermont,2020-05-18 12:00:00,10
50,Vermont,2019-10-21 12:00:00,31
02,Alaska,2023-01-09 12:00:00,54
09,Connecticut,2017-07-03 12:00:00,289
20,Kansas,2017-04-17 12:00:00,50
20,Kansas,2017-07-03 12:00:00,17
10,Delaware,2020-11-30 12:00:00,138
20,Kansas,2017-05-08 12:00:00,28
39,Ohio,2023-12-25 12:00:00,356
50,Vermont,2022-04-18 12:00:00,22
39,Ohio,2019-03-25 12:00:00,544
50,Vermont,2019-09-30 12:00:00,42
04,Arizona,2019-02-11 12:00:00,2059
28,Mississippi,2019-07-01 12:00:00,21
30,Montana,2021-08-09 12:00:00,29
02,Alaska,2020-05-25 12:00:00,24
20,Kansas,2017-11-27 12:00:00,66
39,Ohio,2017-08-21 12:00:00,692
12,Florida,2025-01-06 12:00:00,861
28,Mississippi,2016-05-02 12:00:00,26
39,Ohio,2017-11-27 12:00:00,512
78,Virgin Islands,2022-07-11 12:00:00,7
02,Alaska,2018-12-17 12:00:00,58
50,Vermont,2018-12-17 12:00:00,27
39,Ohio,2024-10-21 12:00:00,620
05,Arkansas,2019-02-18 12:00:00,119
49,Utah,2019-06-24 12:00:00,131
13,Georgia,2021-01-18 12:00:00,277
02,Alaska,2024-11-18 12:00:00,32
13,Georgia,2017-11-06 12:00:00,342
30,Montana,2016-12-12 12:00:00,43
49,Utah,2019-07-29 12:00:00,93
09,Connecticut,2020-03-23 12:00:00,91
02,Alaska,2019-07-29 12:00:00,37
39,Ohio,2020-01-13 12:00:00,785
48,Texas,2018-10-01 12:00:00,1115
50,Vermont,2021-12-20 12:00:00,21
02,Alaska,2020-01-27 12:00:00,48
48,Texas,2019-03-18 12:00:00,1988
28,Mississippi,2016-09-05 12:00:00,13
10,Delaware,2021-01-18 12:00:00,147
12,Florida,2024-12-09 12:00:00,813
13,Georgia,2020-08-17 12:00:00,195
12,Florida,2023-11-06 12:00:00,885
38,North Dakota,2016-11-21 12:00:00,24
48,Texas,2022-07-25 12:00:00,2737
49,Utah,2016-11-21 12:00:00,101
49,Utah,2018-02-12 12:00:00,240
05,Arkansas,2020-09-14 12:00:00,146
05,Arkansas,2019-09-09 12:00:00,149
38,North Dakota,2017-05-08 12:00:00,33
09,Connecticut,2025-01-27 12:00:00,371
27,Minnesota,2017-12-25 12:00:00,160
13,Georgia,2024-06-24 12:00:00,234
13,Georgia,2020-03-02 12:00:00,214
13,Georgia,2020-12-14 12:00:00,623
05,Arkansas,2018-07-23 12:00:00,144
38,North Dakota,2016-02-15 12:00:00,58
13,Georgia,2020-04-20 12:00:00,37
50,Vermont,2021-12-13 12:00:00,20
38,North Dakota,2017-08-07 12:00:00,29
38,North Dakota,2024-04-01 12:00:00,58
49,Utah,2019-05-06 12:00:00,107
50,Vermont,2022-06-06 12:00:00,27
38,North Dakota,2019-09-23 12:00:00,46
38,North Dakota,2020-01-27 12:00:00,54
09,Connecticut,2022-12-19 12:00:00,235
30,Montana,2022-10-03 12:00:00,31
50,Vermont,2024-09-09 12:00:00,42
38,North Dakota,2018-08-20 12:00:00,55
50,Vermont,2023-12-25 12:00:00,18
38,North Dakota,2016-10-03 12:00:00,47
38,North Dakota,2022-09-05 12:00:00,49
13,Georgia,2022-05-30 12:00:00,158
49,Utah,2020-09-21 12:00:00,77
13,Georgia,2024-09-23 12:00:00,263
38,North Dakota,2024-04-29 12:00:00,51
20,Kansas,2018-02-12 12:00:00,28
38,North Dakota,2017-06-19 12:00:00,83
50,Vermont,2024-03-11 12:00:00,43
50,Vermont,2016-03-14 12:00:00,18
27,Minnesota,2020-02-10 12:00:00,358
50,Vermont,2019-03-18 12:00:00,33
13,Georgia,2018-09-24 12:00:00,380
49,Utah,2018-10-29 12:00:00,81
50,Vermont,2021-09-13 12:00:00,32
49,Utah,2024-09-02 12:00:00,96
05,Arkansas,2022-06-20 12:00:00,198
50,Vermont,2024-08-19 12:00:00,32
40,Oklahoma,2023-12-04 12:00:00,436
05,Arkansas,2019-08-05 12:00:00,123
47,Tennessee,2016-05-16 12:00:00,1412
40,Oklahoma,2016-09-26 12:00:00,642
09,Connecticut,2024-02-12 12:00:00,325
40,Oklahoma,2017-10-30 12:00:00,427
27,Minnesota,2016-10-10 12:00:00,394
51,Virginia,2016-02-08 12:00:00,1338
30,Montana,2022-01-24 12:00:00,38
47,Tennessee,2017-02-06 12:00:00,867
42,Pennsylvania,2021-11-01 12:00:00,1361
40,Oklahoma,2022-02-07 12:00:00,562
10,Delaware,2024-03-04 12:00:00,149
27,Minnesota,2019-08-05 12:00:00,267
12,Florida,2022-04-18 12:00:00,1438
27,Minnesota,2016-05-16 12:00:00,372
39,Ohio,2018-08-27 12:00:00,662
27,Minnesota,2019-12-30 12:00:00,224
04,Arizona,2024-03-18 12:00:00,3420
42,Pennsylvania,2022-07-18 12:00:00,2731
40,Oklahoma,2021-07-05 12:00:00,343
27,Minnesota,2016-10-31 12:00:00,234
30,Montana,2021-06-14 12:00:00,34
49,Utah,2022-03-21 12:00:00,108
02,Alaska,2018-07-30 12:00:00,62
02,Alaska,2024-05-13 12:00:00,46
38,North Dakota,2017-06-12 12:00:00,29
51,Virginia,2020-12-07 12:00:00,327
40,Oklahoma,2022-10-24 12:00:00,835
51,Virginia,2019-12-30 12:00:00,1812
49,Utah,2017-02-27 12:00:00,93
12,Florida,2022-03-28 12:00:00,1091
51,Virginia,2019-08-26 12:00:00,4084
05,Arkansas,2020-05-18 12:00:00,50
40,Oklahoma,2024-03-18 12:00:00,1132
05,Arkansas,2017-03-20 12:00:00,74
18,Indiana,2021-03-15 12:00:00,1003
18,Indiana,2016-02-08 12:00:00,1000
48,Texas,2022-03-07 12:00:00,2920
47,Tennessee,2017-02-13 12:00:00,1206
40,Oklahoma,2018-07-30 12:00:00,536
49,Utah,2023-10-02 12:00:00,104
27,Minnesota,2018-11-12 12:00:00,419
12,Florida,2024-01-22 12:00:00,1122
05,Arkansas,2016-09-12 12:00:00,105
09,Connecticut,2020-11-23 12:00:00,52
51,Virginia,2020-05-11 12:00:00,237
18,Indiana,2018-12-03 12:00:00,938
27,Minnesota,2018-11-26 12:00:00,247
02,Alaska,2017-12-11 12:00:00,57
18,Indiana,2018-06-25 12:00:00,1589
02,Alaska,2022-12-19 12:00:00,76
18,Indiana,2018-04-23 12:00:00,1423
12,Florida,2017-11-06 12:00:00,950
40,Oklahoma,2017-03-27 12:00:00,457
30,Montana,2016-10-17 12:00:00,41
05,Arkansas,2024-06-03 12:00:00,156
12,Florida,2021-02-22 12:00:00,1248
27,Minnesota,2024-11-11 12:00:00,259
40,Oklahoma,2023-08-07 12:00:00,561
05,Arkansas,2021-10-18 12:00:00,160
27,Minnesota,2023-07-17 12:00:00,386
51,Virginia,2020-06-15 12:00:00,179
05,Arkansas,2019-02-04 12:00:00,123
02,Alaska,2017-02-06 12:00:00,31
50,Vermont,2017-07-03 12:00:00,23
49,Utah,2022-05-30 12:00:00,74
49,Utah,2023-05-29 12:00:00,107
18,Indiana,2021-07-05 12:00:00,754
30,Montana,2016-09-19 12:00:00,58
49,Utah,2021-09-20 12:00:00,119
30,Montana,2017-01-02 12:00:00,33
50,Vermont,2016-05-02 12:00:00,33
50,Vermont,2016-07-11 12:00:00,38
40,Oklahoma,2018-12-03 12:00:00,421
13,Georgia,2019-11-18 12:00:00,625
10,Delaware,2024-04-22 12:00:00,238
18,Indiana,2018-04-30 12:00:00,955
51,Virginia,2022-10-31 12:00:00,2844
09,Connecticut,2023-03-13 12:00:00,255
20,Kansas,2022-10-17 12:00:00,60
50,Vermont,2016-10-17 12:00:00,29
40,Oklahoma,2017-04-03 12:00:00,278
18,Indiana,2019-07-29 12:00:00,1439
47,Tennessee,2017-08-21 12:00:00,1191
40,Oklahoma,2016-08-08 12:00:00,891
38,North Dakota,2021-04-19 12:00:00,46
18,Indiana,2022-12-12 12:00:00,1301
18,Indiana,2016-01-11 12:00:00,1479
48,Texas,2019-03-04 12:00:00,1200
40,Oklahoma,2016-07-11 12:00:00,1492
38,North Dakota,2019-08-12 12:00:00,61
42,Pennsylvania,2018-03-05 12:00:00,1789
09,Connecticut,2021-12-20 12:00:00,131
05,Arkansas,2024-12-23 12:00:00,55
27,Minnesota,2017-09-25 12:00:00,271
27,Minnesota,2016-08-22 12:00:00,294
05,Arkansas,2023-09-25 12:00:00,206
40,Oklahoma,2018-07-09 12:00:00,1094
49,Utah,2016-06-13 12:00:00,256
18,Indiana,2018-03-05 12:00:00,788
27,Minnesota,2022-05-23 12:00:00,348
09,Connecticut,2019-04-22 12:00:00,259
39,Ohio,2018-06-18 12:00:00,716
49,Utah,2023-04-24 12:00:00,135
12,Florida,2018-11-26 12:00:00,1533
38,North Dakota,2021-11-08 12:00:00,39
49,Utah,2022-01-24 12:00:00,104
09,Connecticut,2023-09-11 12:00:00,306
05,Arkansas,2019-08-12 12:00:00,170
09,Connecticut,2021-11-22 12:00:00,101
78,Virgin Islands,2018-02-12 12:00:00,10
12,Florida,2018-07-09 12:00:00,1296
05,Arkansas,2023-07-24 12:00:00,228
30,Montana,2017-07-17 12:00:00,42
05,Arkansas,2020-01-13 12:00:00,198
13,Georgia,2018-10-22 12:00:00,380
51,Virginia,2023-07-03 12:00:00,1408
02,Alaska,2016-06-13 12:00:00,67
38,North Dakota,2017-02-27 12:00:00,29
12,Florida,2020-12-21 12:00:00,996
40,Oklahoma,2024-11-04 12:00:00,328
78,Virgin Islands,2024-01-22 12:00:00,2
02,Alaska,2023-10-30 12:00:00,39
38,North Dakota,2018-03-26 12:00:00,37
51,Virginia,2018-10-01 12:00:00,1932
48,Texas,2017-11-06 12:00:00,1766
27,Minnesota,2019-01-14 12:00:00,456
09,Connecticut,2022-09-19 12:00:00,309
40,Oklahoma,2024-09-30 12:00:00,460
40,Oklahoma,2022-04-04 12:00:00,410
13,Georgia,2017-02-06 12:00:00,362
12,Florida,2018-09-24 12:00:00,1579
49,Utah,2024-11-25 12:00:00,110
40,Oklahoma,2024-08-05 12:00:00,405
78,Virgin Islands,2022-05-09 12:00:00,14
05,Arkansas,2017-01-23 12:00:00,100
38,North Dakota,2020-03-09 12:00:00,40
40,Oklahoma,2020-08-31 12:00:00,850
30,Montana,2018-02-12 12:00:00,39
30,Montana,2021-09-06 12:00:00,20
49,Utah,2021-11-15 12:00:00,122
49,Utah,2022-08-01 12:00:00,115
12,Florida,2024-11-18 12:00:00,1029
12,Florida,2023-12-11 12:00:00,1309
04,Arizona,2024-07-29 12:00:00,1048
39,Ohio,2018-12-17 12:00:00,688
13,Georgia,2023-03-20 12:00:00,477
04,Arizona,2022-07-18 12:00:00,2897
04,Arizona,2020-04-20 12:00:00,692
13,Georgia,2021-02-01 12:00:00,175
04,Arizona,2023-10-23 12:00:00,3054
12,Florida,2023-06-26 12:00:00,1483
40,Oklahoma,2017-04-17 12:00:00,1400
27,Minnesota,2019-04-08 12:00:00,287
13,Georgia,2019-01-07 12:00:00,736
12,Florida,2019-02-11 12:00:00,1400
30,Montana,2024-06-24 12:00:00,49
27,Minnesota,2022-10-24 12:00:00,379
48,Texas,2017-10-23 12:00:00,1938
10,Delaware,2020-02-10 12:00:00,303
18,Indiana,2024-07-01 12:00:00,834
38,North Dakota,2018-03-12 12:00:00,41
51,Virginia,2017-04-10 12:00:00,2298
13,Georgia,2016-01-25 12:00:00,316
48,Texas,2016-09-12 12:00:00,4267
30,Montana,2022-10-31 12:00:00,32
13,Georgia,2016-09-19 12:00:00,671
48,Texas,2024-12-16 12:00:00,1651
47,Tennessee,2016-01-11 12:00:00,1194
18,Indiana,2019-07-01 12:00:00,913
39,Ohio,2018-07-16 12:00:00,822
13,Georgia,2023-06-19 12:00:00,749
51,Virginia,2020-08-10 12:00:00,709
04,Arizona,2016-05-16 12:00:00,2608
12,Florida,2021-03-22 12:00:00,923
40,Oklahoma,2018-05-07 12:00:00,567
49,Utah,2017-01-23 12:00:00,174
40,Oklahoma,2024-07-22 12:00:00,1136
18,Indiana,2019-04-01 12:00:00,745
18,Indiana,2022-08-01 12:00:00,1258
09,Connecticut,2018-07-23 12:00:00,354
30,Montana,2022-12-12 12:00:00,29
18,Indiana,2023-03-13 12:00:00,1235
09,Connecticut,2021-09-20 12:00:00,182
04,Arizona,2021-07-19 12:00:00,1317
13,Georgia,2021-11-22 12:00:00,206
39,Ohio,2019-11-18 12:00:00,788
38,North Dakota,2017-10-02 12:00:00,31
27,Minnesota,2024-04-08 12:00:00,172
51,Virginia,2018-02-26 12:00:00,3181
38,North Dakota,2019-09-09 12:00:00,50
13,Georgia,2018-03-05 12:00:00,236
48,Texas,2021-11-08 12:00:00,2151
40,Oklahoma,2024-11-11 12:00:00,1386
39,Ohio,2019-04-08 12:00:00,503
05,Arkansas,2022-06-27 12:00:00,182
09,Connecticut,2022-03-07 12:00:00,343
12,Florida,2020-08-10 12:00:00,1125
12,Florida,2024-10-14 12:00:00,712
27,Minnesota,2018-06-11 12:00:00,417
48,Texas,2023-06-26 12:00:00,2469
09,Connecticut,2021-06-28 12:00:00,62
40,Oklahoma,2022-01-10 12:00:00,957
13,Georgia,2018-01-01 12:00:00,319
09,Connecticut,2022-10-31 12:00:00,291
04,Arizona,2018-11-19 12:00:00,2154
04,Arizona,2016-12-05 12:00:00,546
13,Georgia,2018-05-21 12:00:00,472
39,Ohio,2017-01-09 12:00:00,632
13,Georgia,2018-12-24 12:00:00,222
10,Delaware,2022-12-26 12:00:00,395
04,Arizona,2018-10-22 12:00:00,1561
51,Virginia,2020-10-26 12:00:00,2457
02,Alaska,2017-10-02 12:00:00,34
12,Florida,2018-03-05 12:00:00,882
09,Connecticut,2022-03-14 12:00:00,356
09,Connecticut,2018-06-04 12:00:00,357
47,Tennessee,2016-07-18 12:00:00,1358
18,Indiana,2018-11-19 12:00:00,1636
49,Utah,2018-11-26 12:00:00,91
48,Texas,2023-09-11 12:00:00,4243
05,Arkansas,2019-01-14 12:00:00,160
40,Oklahoma,2018-06-04 12:00:00,373
13,Georgia,2019-11-04 12:00:00,247
39,Ohio,2016-12-12 12:00:00,529
12,Florida,2024-09-16 12:00:00,992
38,North Dakota,2016-06-13 12:00:00,46
40,Oklahoma,2021-01-11 12:00:00,816
48,Texas,2023-09-25 12:00:00,2662
05,Arkansas,2018-10-29 12:00:00,119
48,Texas,2018-03-19 12:00:00,2112
47,Tennessee,2017-12-18 12:00:00,1162
50,Vermont,2017-07-31 12:00:00,35
40,Oklahoma,2016-08-29 12:00:00,491
51,Virginia,2017-07-03 12:00:00,1087
49,Utah,2022-06-13 12:00:00,177
40,Oklahoma,2022-01-31 12:00:00,243
20,Kansas,2022-08-08 12:00:00,12
10,Delaware,2022-04-18 12:00:00,388
39,Ohio,2022-07-11 12:00:00,668
04,Arizona,2017-05-29 12:00:00,557
09,Connecticut,2018-09-24 12:00:00,348
12,Florida,2020-03-23 12:00:00,546
12,Florida,2019-04-29 12:00:00,1085
09,Connecticut,2023-09-25 12:00:00,274
49,Utah,2018-06-25 12:00:00,112
49,Utah,2020-12-21 12:00:00,59
27,Minnesota,2024-04-22 12:00:00,280
40,Oklahoma,2021-05-31 12:00:00,308
09,Connecticut,2018-12-03 12:00:00,355
30,Montana,2023-06-26 12:00:00,47
27,Minnesota,2024-12-09 12:00:00,263
48,Texas,2018-06-25 12:00:00,1914
50,Vermont,2020-06-22 12:00:00,18
27,Minnesota,2016-05-02 12:00:00,283
12,Florida,2020-08-31 12:00:00,1277
40,Oklahoma,2017-08-14 12:00:00,1736
38,North Dakota,2019-10-07 12:00:00,46
05,Arkansas,2016-06-06 12:00:00,96
05,Arkansas,2018-02-26 12:00:00,93
38,North Dakota,2023-12-11 12:00:00,104
27,Minnesota,2023-12-25 12:00:00,344
40,Oklahoma,2017-07-17 12:00:00,1305
18,Indiana,2024-05-13 12:00:00,1457
05,Arkansas,2023-05-29 12:00:00,141
27,Minnesota,2018-07-09 12:00:00,404
48,Texas,2017-04-24 12:00:00,1576
05,Arkansas,2016-07-25 12:00:00,90
10,Delaware,2020-05-04 12:00:00,4
13,Georgia,2021-05-31 12:00:00,128
18,Indiana,2021-05-31 12:00:00,721
40,Oklahoma,2023-07-03 12:00:00,369
42,Pennsylvania,2020-05-04 12:00:00,66
49,Utah,2018-10-08 12:00:00,155
50,Vermont,2024-12-30 12:00:00,32
02,Alaska,2020-11-30 12:00:00,28
42,Pennsylvania,2019-02-25 12:00:00,2320
30,Montana,2022-08-22 12:00:00,41
20,Kansas,2022-09-19 12:00:00,77
02,Alaska,2022-07-25 12:00:00,43
51,Virginia,2023-10-16 12:00:00,3390
48,Texas,2019-12-02 12:00:00,1099
10,Delaware,2022-06-27 12:00:00,203
28,Mississippi,2016-11-07 12:00:00,61
27,Minnesota,2024-07-15 12:00:00,263
40,Oklahoma,2018-01-01 12:00:00,366
40,Oklahoma,2019-04-29 12:00:00,439
40,Oklahoma,2022-01-03 12:00:00,376
48,Texas,2019-09-16 12:00:00,3702
40,Oklahoma,2018-04-16 12:00:00,1201
49,Utah,2024-09-23 12:00:00,195
12,Florida,2018-10-01 12:00:00,1069
27,Minnesota,2017-01-02 12:00:00,232
20,Kansas,2024-01-22 12:00:00,83
12,Florida,2017-11-20 12:00:00,1074
49,Utah,2022-02-07 12:00:00,89
30,Montana,2018-10-01 12:00:00,39
49,Utah,2020-07-27 12:00:00,120
40,Oklahoma,2016-08-01 12:00:00,503
27,Minnesota,2018-04-09 12:00:00,301
10,Delaware,2022-08-08 12:00:00,203
50,Vermont,2022-03-07 12:00:00,19
51,Virginia,2017-05-29 12:00:00,1557
02,Alaska,2017-07-10 12:00:00,70
18,Indiana,2017-07-03 12:00:00,716
51,Virginia,2020-06-29 12:00:00,1208
38,North Dakota,2018-04-09 12:00:00,28
40,Oklahoma,2018-04-30 12:00:00,414
27,Minnesota,2022-10-03 12:00:00,277
49,Utah,2021-02-22 12:00:00,65
38,North Dakota,2020-08-03 12:00:00,58
49,Utah,2024-04-01 12:00:00,88
27,Minnesota,2019-09-30 12:00:00,229
50,Vermont,2020-03-09 12:00:00,30
05,Arkansas,2018-01-29 12:00:00,85
51,Virginia,2024-10-07 12:00:00,1443
50,Vermont,2021-03-08 12:00:00,10
78,Virgin Islands,2021-05-17 12:00:00,5
05,Arkansas,2024-10-07 12:00:00,186
50,Vermont,2018-01-08 12:00:00,31
05,Arkansas,2020-04-20 12:00:00,41
48,Texas,2020-04-20 12:00:00,260
48,Texas,2019-09-30 12:00:00,1197
38,North Dakota,2017-08-14 12:00:00,61
49,Utah,2022-02-28 12:00:00,107
27,Minnesota,2018-03-26 12:00:00,169
40,Oklahoma,2023-05-22 12:00:00,943
78,Virgin Islands,2016-11-07 12:00:00,4
50,Vermont,2020-10-26 12:00:00,3
02,Alaska,2018-01-22 12:00:00,52
18,Indiana,2017-03-13 12:00:00,1342
51,Virginia,2023-03-06 12:00:00,1788
40,Oklahoma,2017-03-06 12:00:00,414
47,Tennessee,2017-10-16 12:00:00,1273
05,Arkansas,2019-11-11 12:00:00,145
27,Minnesota,2022-03-21 12:00:00,239
27,Minnesota,2018-01-08 12:00:00,412
27,Minnesota,2021-06-07 12:00:00,30
38,North Dakota,2017-11-20 12:00:00,43
49,Utah,2023-03-06 12:00:00,119
05,Arkansas,2024-01-01 12:00:00,134
51,Virginia,2018-11-05 12:00:00,1256
05,Arkansas,2023-05-15 12:00:00,198
40,Oklahoma,2019-11-11 12:00:00,1385
12,Florida,2018-04-09 12:00:00,1056
48,Texas,2020-08-24 12:00:00,1274
50,Vermont,2022-09-26 12:00:00,29
13,Georgia,2020-03-30 12:00:00,66
40,Oklahoma,2019-04-08 12:00:00,838
05,Arkansas,2017-12-04 12:00:00,81
05,Arkansas,2019-07-08 12:00:00,109
12,Florida,2017-02-20 12:00:00,1522
02,Alaska,2023-08-21 12:00:00,41
05,Arkansas,2019-05-06 12:00:00,71
49,Utah,2016-12-26 12:00:00,71
10,Delaware,2018-06-25 12:00:00,446
12,Florida,2021-05-31 12:00:00,760
51,Virginia,2018-01-29 12:00:00,3034
18,Indiana,2020-10-05 12:00:00,812
30,Montana,2019-10-28 12:00:00,32
30,Montana,2023-02-27 12:00:00,45
27,Minnesota,2024-01-29 12:00:00,221
05,Arkansas,2024-07-01 12:00:00,127
50,Vermont,2020-05-04 12:00:00,18
27,Minnesota,2019-04-22 12:00:00,272
27,Minnesota,2018-11-19 12:00:00,197
50,Vermont,2020-07-27 12:00:00,10
49,Utah,2022-01-10 12:00:00,155
38,North Dakota,2021-06-14 12:00:00,37
09,Connecticut,2023-07-10 12:00:00,301
09,Connecticut,2021-01-11 12:00:00,83
40,Oklahoma,2021-09-20 12:00:00,1051
27,Minnesota,2023-05-15 12:00:00,457
27,Minnesota,2019-07-01 12:00:00,208
38,North Dakota,2023-06-05 12:00:00,59
51,Virginia,2023-10-30 12:00:00,2574
38,North Dakota,2022-09-12 12:00:00,59
12,Florida,2017-01-23 12:00:00,1664
27,Minnesota,2019-09-02 12:00:00,198
50,Vermont,2017-12-04 12:00:00,41
12,Florida,2019-05-27 12:00:00,1080
48,Texas,2019-01-14 12:00:00,4348
40,Oklahoma,2023-10-23 12:00:00,928
02,Alaska,2018-10-29 12:00:00,50
30,Montana,2017-12-25 12:00:00,29
51,Virginia,2016-04-04 12:00:00,793
51,Virginia,2016-10-03 12:00:00,1395
49,Utah,2018-05-21 12:00:00,130
13,Georgia,2017-09-25 12:00:00,422
02,Alaska,2020-03-30 12:00:00,6
40,Oklahoma,2019-11-25 12:00:00,476
40,Oklahoma,2020-10-26 12:00:00,329
27,Minnesota,2019-06-24 12:00:00,291
30,Montana,2022-01-03 12:00:00,36
38,North Dakota,2018-09-24 12:00:00,52
50,Vermont,2017-07-24 12:00:00,42
78,Virgin Islands,2017-06-12 12:00:00,4
30,Montana,2024-12-02 12:00:00,31
27,Minnesota,2021-03-01 12:00:00,27
30,Montana,2018-09-17 12:00:00,50
38,North Dakota,2023-03-06 12:00:00,104
02,Alaska,2019-08-19 12:00:00,42
40,Oklahoma,2024-07-01 12:00:00,397
02,Alaska,2022-06-13 12:00:00,48
30,Montana,2019-09-16 12:00:00,58
47,Tennessee,2018-12-24 12:00:00,502
78,Virgin Islands,2016-10-17 12:00:00,11
27,Minnesota,2021-11-29 12:00:00,192
40,Oklahoma,2023-01-02 12:00:00,468
09,Connecticut,2021-02-08 12:00:00,57
50,Vermont,2019-11-11 12:00:00,16
78,Virgin Islands,2017-08-07 12:00:00,3
02,Alaska,2018-07-16 12:00:00,79
27,Minnesota,2024-03-18 12:00:00,261
27,Minnesota,2022-10-10 12:00:00,423
38,North Dakota,2018-04-02 12:00:00,37
27,Minnesota,2019-02-25 12:00:00,239
18,Indiana,2020-03-30 12:00:00,25
47,Tennessee,2016-12-05 12:00:00,754
47,Tennessee,2018-07-23 12:00:00,1344
50,Vermont,2023-10-30 12:00:00,31
09,Connecticut,2020-11-16 12:00:00,77
49,Utah,2020-01-13 12:00:00,251
40,Oklahoma,2023-12-25 12:00:00,404
78,Virgin Islands,2021-07-05 12:00:00,7
40,Oklahoma,2020-01-13 12:00:00,1815
48,Texas,2020-03-16 12:00:00,1666
50,Vermont,2017-05-15 12:00:00,30
30,Montana,2024-03-04 12:00:00,91
49,Utah,2019-07-08 12:00:00,152
30,Montana,2020-12-07 12:00:00,16
13,Georgia,2024-04-22 12:00:00,421
30,Montana,2021-10-04 12:00:00,35
27,Minnesota,2024-04-15 12:00:00,219
40,Oklahoma,2020-02-03 12:00:00,294
12,Florida,2020-11-02 12:00:00,1500
38,North Dakota,2020-10-26 12:00:00,62
38,North Dakota,2023-04-17 12:00:00,100
40,Oklahoma,2019-07-01 12:00:00,375
27,Minnesota,2024-05-27 12:00:00,242
50,Vermont,2016-04-18 12:00:00,37
05,Arkansas,2024-01-15 12:00:00,131
27,Minnesota,2017-08-21 12:00:00,300
05,Arkansas,2020-08-10 12:00:00,108
27,Minnesota,2017-06-19 12:00:00,309
51,Virginia,2016-11-07 12:00:00,970
38,North Dakota,2024-01-29 12:00:00,60
28,Mississippi,2017-08-28 12:00:00,42
38,North Dakota,2024-08-12 12:00:00,63
50,Vermont,2017-04-17 12:00:00,24
30,Montana,2019-08-05 12:00:00,50
42,Pennsylvania,2020-06-22 12:00:00,212
50,Vermont,2017-05-29 12:00:00,31
02,Alaska,2017-11-06 12:00:00,26
30,Montana,2024-11-04 12:00:00,41
50,Vermont,2020-02-03 12:00:00,29
78,Virgin Islands,2016-07-25 12:00:00,4
09,Connecticut,2016-02-15 12:00:00,51
38,North Dakota,2019-11-18 12:00:00,111
38,North Dakota,2018-07-30 12:00:00,43
04,Arizona,2023-07-31 12:00:00,1032
48,Texas,2018-07-30 12:00:00,1096
04,Arizona,2020-03-09 12:00:00,1201
09,Connecticut,2016-03-21 12:00:00,220
40,Oklahoma,2017-05-22 12:00:00,782
38,North Dakota,2021-03-08 12:00:00,45
48,Texas,2017-07-17 12:00:00,3240
12,Florida,2024-12-02 12:00:00,792
48,Texas,2017-03-27 12:00:00,1004
40,Oklahoma,2021-01-18 12:00:00,951
40,Oklahoma,2019-09-02 12:00:00,359
39,Ohio,2016-01-11 12:00:00,716
12,Florida,2019-03-25 12:00:00,1114
02,Alaska,2024-04-29 12:00:00,37
12,Florida,2020-02-17 12:00:00,1682
09,Connecticut,2019-02-25 12:00:00,244
12,Florida,2021-10-18 12:00:00,1303
02,Alaska,2016-10-24 12:00:00,39
48,Texas,2018-12-10 12:00:00,4128
04,Arizona,2024-11-11 12:00:00,1487
39,Ohio,2023-11-13 12:00:00,753
10,Delaware,2018-04-02 12:00:00,143
27,Minnesota,2017-11-13 12:00:00,379
28,Mississippi,2017-10-09 12:00:00,113
10,Delaware,2022-11-21 12:00:00,253
30,Montana,2019-02-04 12:00:00,24
13,Georgia,2020-09-07 12:00:00,223
04,Arizona,2020-02-10 12:00:00,1921
09,Connecticut,2024-07-08 12:00:00,355
39,Ohio,2020-02-10 12:00:00,489
39,Ohio,2020-06-22 12:00:00,348
48,Texas,2018-01-08 12:00:00,3162
48,Texas,2018-02-05 12:00:00,1414
12,Florida,2022-04-25 12:00:00,1291
49,Utah,2023-04-10 12:00:00,241
04,Arizona,2021-05-24 12:00:00,670
40,Oklahoma,2023-01-09 12:00:00,1152
09,Connecticut,2019-04-15 12:00:00,153
05,Arkansas,2025-01-13 12:00:00,281
40,Oklahoma,2016-12-05 12:00:00,394
05,Arkansas,2021-08-09 12:00:00,137
42,Pennsylvania,2020-03-30 12:00:00,55
50,Vermont,2022-11-28 12:00:00,45
